4.11131900000000e+01,1.41937910000000e+01,2.91740000000000e+01
1.09081040000000e+01,1.97765620000000e+01,1.11093890000000e+01
1.25530780000000e+01,1.96136720000000e+01,1.29915540000000e+01
4.12312090000000e+01,2.38511470000000e+01,3.99651680000000e+01
3.81647190000000e+01,2.47721330000000e+01,4.65094380000000e+01
3.25391880000000e+01,2.33211860000000e+01,5.40077020000000e+01
4.35881460000000e+01,2.38214340000000e+01,3.96888280000000e+01
3.32923850000000e+01,2.59920600000000e+01,5.96907500000000e+01
2.10936580000000e+01,1.45765220000000e+01,2.04760190000000e+01
3.48105740000000e+01,2.19255430000000e+01,5.28348660000000e+01
3.35460700000000e+01,2.26229740000000e+01,4.65817340000000e+01
1.34796910000000e+01,1.78884870000000e+01,1.18600310000000e+01
2.61886200000000e+01,1.35379010000000e+01,2.59840260000000e+01
3.52704160000000e+01,2.58128110000000e+01,5.13707240000000e+01
3.38246120000000e+01,1.47018880000000e+01,3.20651860000000e+01
4.17599180000000e+01,2.03620720000000e+01,3.79284210000000e+01
3.43917050000000e+01,1.22287280000000e+01,3.01608850000000e+01
3.46428450000000e+01,2.24383450000000e+01,5.31302340000000e+01
4.62032010000000e+01,1.52831250000000e+01,3.18466950000000e+01
3.99325370000000e+01,1.34809170000000e+01,2.94269310000000e+01
3.39831660000000e+01,2.43035390000000e+01,5.44308240000000e+01
3.48396490000000e+01,2.48073330000000e+01,5.59765970000000e+01
2.32371160000000e+01,1.49441280000000e+01,2.84941600000000e+01
2.97395400000000e+01,2.52738320000000e+01,6.07477260000000e+01
1.31441540000000e+01,1.92047790000000e+01,1.22435350000000e+01
2.62369960000000e+01,2.73217470000000e+01,6.05380740000000e+01
3.38837970000000e+01,2.47352010000000e+01,5.57252500000000e+01
3.39865990000000e+01,1.46695470000000e+01,2.86796700000000e+01
4.44018590000000e+01,1.76612340000000e+01,3.40293050000000e+01
3.42624510000000e+01,2.27542840000000e+01,5.47217030000000e+01
1.72347970000000e+01,1.37790320000000e+01,2.53727380000000e+01
3.91197090000000e+01,2.60531370000000e+01,4.28127860000000e+01
3.28398740000000e+01,2.16699540000000e+01,5.27083590000000e+01
3.07453540000000e+01,2.62100090000000e+01,6.10235820000000e+01
2.71596010000000e+01,1.43026940000000e+01,3.05432660000000e+01
3.70136030000000e+01,1.29798750000000e+01,2.89437080000000e+01
3.34132120000000e+01,2.53931010000000e+01,5.89881060000000e+01
3.23263470000000e+01,2.25848920000000e+01,5.44786030000000e+01
4.50711060000000e+01,1.48535730000000e+01,3.37765160000000e+01
1.84530560000000e+01,1.61542340000000e+01,1.74509330000000e+01
2.41567970000000e+01,1.09731580000000e+01,2.90037770000000e+01
4.28419760000000e+01,1.67819350000000e+01,3.42991070000000e+01
4.29405520000000e+01,1.97512720000000e+01,3.20144620000000e+01
2.27051890000000e+01,1.37329020000000e+01,2.86935730000000e+01
4.52786030000000e+01,1.84567510000000e+01,3.16105770000000e+01
2.25978410000000e+01,1.47093190000000e+01,2.36334720000000e+01
3.71650280000000e+01,2.78310360000000e+01,4.71521220000000e+01
3.29890520000000e+01,2.14863070000000e+01,5.40337030000000e+01
2.92643990000000e+01,1.05830020000000e+01,3.02984850000000e+01
4.71737370000000e+01,1.79363960000000e+01,3.14021220000000e+01
1.57370850000000e+01,1.63021320000000e+01,1.51882770000000e+01
1.53346980000000e+01,1.53943230000000e+01,1.43659320000000e+01
1.46362170000000e+01,1.58829550000000e+01,1.39066510000000e+01
2.69423960000000e+01,2.71698890000000e+01,6.10065460000000e+01
3.56050640000000e+01,2.47677920000000e+01,5.00996170000000e+01
4.01094090000000e+01,2.30224570000000e+01,3.93901290000000e+01
3.34209290000000e+01,2.66717800000000e+01,5.91238860000000e+01
1.12960780000000e+01,1.94371050000000e+01,1.20173440000000e+01
3.67179790000000e+01,1.35925250000000e+01,2.90980530000000e+01
3.95513150000000e+01,2.61454160000000e+01,4.21296460000000e+01
1.64602170000000e+01,2.08436720000000e+01,1.60026320000000e+01
2.47936360000000e+01,2.74926380000000e+01,6.15847930000000e+01
1.30004810000000e+01,1.54736160000000e+01,9.74309300000000e+00
2.57028730000000e+01,2.75778220000000e+01,6.37670140000000e+01
1.18537220000000e+01,1.77894460000000e+01,1.16271560000000e+01
1.47185460000000e+01,1.99854870000000e+01,1.67069990000000e+01
3.36223370000000e+01,2.64260770000000e+01,5.85651780000000e+01
2.15295350000000e+01,1.46294140000000e+01,1.98988300000000e+01
4.43583680000000e+01,1.71678050000000e+01,3.02485390000000e+01
3.93600770000000e+01,2.27086220000000e+01,4.20068090000000e+01
3.31202470000000e+01,2.52316420000000e+01,5.56061060000000e+01
4.06751630000000e+01,2.55081690000000e+01,4.25816150000000e+01
2.03027080000000e+01,1.59927000000000e+01,2.24087910000000e+01
3.67196010000000e+01,1.31147990000000e+01,3.04061200000000e+01
1.89335480000000e+01,1.37648730000000e+01,2.58975730000000e+01
4.38138850000000e+01,2.00210880000000e+01,3.85813480000000e+01
1.19123150000000e+01,1.75613100000000e+01,1.37857870000000e+01
1.52043720000000e+01,1.48114480000000e+01,1.24962400000000e+01
4.31009370000000e+01,2.23133580000000e+01,4.00819470000000e+01
3.43966830000000e+01,1.18173150000000e+01,3.08400080000000e+01
3.56600420000000e+01,2.71104580000000e+01,4.66741520000000e+01
4.26857030000000e+01,1.79362140000000e+01,3.14570010000000e+01
4.18092460000000e+01,1.85442830000000e+01,3.09286250000000e+01
3.58592220000000e+01,1.63224560000000e+01,2.86131880000000e+01
3.52415050000000e+01,1.49702790000000e+01,2.87982770000000e+01
3.36933360000000e+01,2.30943950000000e+01,5.02580300000000e+01
3.09832340000000e+01,2.55959870000000e+01,5.75351410000000e+01
3.58348810000000e+01,2.34530390000000e+01,5.45677950000000e+01
3.49916530000000e+01,1.29586910000000e+01,2.95050050000000e+01
3.35373190000000e+01,2.22705000000000e+01,5.32492600000000e+01
4.46589360000000e+01,1.86996040000000e+01,3.49958150000000e+01
1.45708810000000e+01,2.00497880000000e+01,1.30027100000000e+01
2.63528160000000e+01,2.87625100000000e+01,6.37658770000000e+01
2.76464710000000e+01,1.18864360000000e+01,3.19514220000000e+01
1.88056390000000e+01,1.78749070000000e+01,1.79985680000000e+01
3.81130290000000e+01,2.56012020000000e+01,4.96584550000000e+01
1.44612010000000e+01,1.55770850000000e+01,1.13470040000000e+01
4.33503040000000e+01,2.05106910000000e+01,3.70914960000000e+01
3.92090260000000e+01,1.29012190000000e+01,3.03408050000000e+01
3.30703090000000e+01,1.35203290000000e+01,3.13728640000000e+01
1.63064610000000e+01,1.68038040000000e+01,2.00886150000000e+01
2.26504290000000e+01,1.45189670000000e+01,2.53120500000000e+01
2.24198550000000e+01,1.55132290000000e+01,2.33529210000000e+01
2.03783050000000e+01,1.62743740000000e+01,2.33552700000000e+01
4.39942780000000e+01,1.46192070000000e+01,3.35199010000000e+01
2.43196180000000e+01,1.42077340000000e+01,2.39736630000000e+01
4.36056590000000e+01,2.27981970000000e+01,3.94872630000000e+01
2.87318920000000e+01,2.73560160000000e+01,6.24759220000000e+01
4.25202560000000e+01,1.88358020000000e+01,3.57106290000000e+01
2.35187360000000e+01,2.44845710000000e+01,6.10390090000000e+01
1.51352900000000e+01,2.06633420000000e+01,1.48570950000000e+01
4.05047650000000e+01,2.28220010000000e+01,3.82704810000000e+01
4.54623410000000e+01,1.66327500000000e+01,3.26090200000000e+01
3.53477330000000e+01,1.37739020000000e+01,3.10713750000000e+01
3.41401520000000e+01,2.55360360000000e+01,4.75852280000000e+01
3.26895830000000e+01,2.55184500000000e+01,6.04029880000000e+01
2.48476140000000e+01,2.69762740000000e+01,6.24589160000000e+01
1.54763410000000e+01,1.76571600000000e+01,1.72274490000000e+01
1.59568180000000e+01,1.94817750000000e+01,1.31312530000000e+01
2.96350440000000e+01,1.23191830000000e+01,2.85687690000000e+01
3.08737720000000e+01,1.35482350000000e+01,3.04392220000000e+01
2.69020730000000e+01,1.17945310000000e+01,3.01780510000000e+01
2.17531990000000e+01,1.63329680000000e+01,2.21901050000000e+01
2.41833190000000e+01,1.56955170000000e+01,2.60758950000000e+01
2.14212380000000e+01,1.30814510000000e+01,2.50710090000000e+01
4.15831990000000e+01,2.07455790000000e+01,3.96117860000000e+01
4.34183880000000e+01,2.09511640000000e+01,3.60557900000000e+01
1.45584160000000e+01,1.46156270000000e+01,1.22211280000000e+01
4.03243600000000e+01,2.41324500000000e+01,4.49659580000000e+01
2.21228850000000e+01,1.52910200000000e+01,2.27559340000000e+01
2.51818200000000e+01,1.25392550000000e+01,2.63814110000000e+01
1.89746800000000e+01,1.92411590000000e+01,1.82827420000000e+01
4.08472250000000e+01,1.75624850000000e+01,3.11676120000000e+01
3.55304450000000e+01,2.32178040000000e+01,5.14220280000000e+01
4.07690930000000e+01,2.50421350000000e+01,4.42667240000000e+01
3.82472380000000e+01,2.41867870000000e+01,4.21333690000000e+01
4.15173840000000e+01,2.61985720000000e+01,4.39073870000000e+01
4.29175870000000e+01,1.72682700000000e+01,3.37743070000000e+01
2.50558870000000e+01,1.15198210000000e+01,3.06240560000000e+01
2.09606490000000e+01,1.35332750000000e+01,2.39539620000000e+01
2.50454350000000e+01,2.49851650000000e+01,6.23993840000000e+01
2.65899700000000e+01,1.31450130000000e+01,3.17527140000000e+01
4.51422690000000e+01,1.83032000000000e+01,3.68286930000000e+01
2.71258390000000e+01,2.78495500000000e+01,6.00347400000000e+01
3.99440570000000e+01,2.37452680000000e+01,3.90557940000000e+01
4.43701130000000e+01,2.08808420000000e+01,3.81882590000000e+01
4.26297570000000e+01,2.02680910000000e+01,3.84834400000000e+01
2.65622020000000e+01,2.56173520000000e+01,5.88790740000000e+01
1.46669350000000e+01,1.58496720000000e+01,1.06497960000000e+01
2.30484870000000e+01,1.24730970000000e+01,2.64635910000000e+01
3.08260560000000e+01,2.36100290000000e+01,5.27772980000000e+01
4.29529880000000e+01,1.57776880000000e+01,3.20640070000000e+01
2.35356830000000e+01,1.49175760000000e+01,2.44763600000000e+01
2.77461400000000e+01,2.71680790000000e+01,6.11506040000000e+01
4.22877270000000e+01,1.86312200000000e+01,3.19526710000000e+01
2.94730780000000e+01,1.36123290000000e+01,3.18133870000000e+01
2.13097930000000e+01,1.31932780000000e+01,2.44097440000000e+01
1.75887680000000e+01,1.69118290000000e+01,1.54405360000000e+01
3.32565800000000e+01,2.37882840000000e+01,4.85294650000000e+01
3.71235770000000e+01,2.38369410000000e+01,4.66356350000000e+01
3.19511760000000e+01,1.46384570000000e+01,2.93206480000000e+01
1.81607490000000e+01,1.57586560000000e+01,1.91587330000000e+01
4.18889390000000e+01,1.56052800000000e+01,3.36250950000000e+01
3.02790640000000e+01,1.09720740000000e+01,3.12663540000000e+01
3.83627550000000e+01,2.42164990000000e+01,4.36676410000000e+01
4.62304420000000e+01,1.63276460000000e+01,3.36899600000000e+01
2.45182590000000e+01,2.17353460000000e+01,5.94026790000000e+01
3.70391690000000e+01,2.42445580000000e+01,4.39727100000000e+01
3.47568590000000e+01,1.52191200000000e+01,2.79965740000000e+01
2.79455180000000e+01,2.34715880000000e+01,5.87663650000000e+01
4.61205860000000e+01,1.60491220000000e+01,3.14502580000000e+01
3.34066350000000e+01,1.30154280000000e+01,2.87559190000000e+01
3.48569910000000e+01,2.55044650000000e+01,5.60670850000000e+01
1.97951760000000e+01,1.35158870000000e+01,2.48323100000000e+01
3.33387180000000e+01,2.61490000000000e+01,5.42571030000000e+01
1.66936550000000e+01,1.93863470000000e+01,1.78514560000000e+01
3.49187010000000e+01,2.44417920000000e+01,5.65594750000000e+01
4.20435980000000e+01,2.19876480000000e+01,3.99203410000000e+01
2.08839720000000e+01,1.59813760000000e+01,2.39579050000000e+01
4.31623990000000e+01,1.87711320000000e+01,3.67547110000000e+01
1.76968690000000e+01,1.37278840000000e+01,2.44349520000000e+01
4.16692850000000e+01,1.52196410000000e+01,3.12133030000000e+01
3.48717000000000e+01,2.29078540000000e+01,4.96306760000000e+01
3.40586400000000e+01,1.61144310000000e+01,3.08890300000000e+01
1.25354600000000e+01,1.83457620000000e+01,1.47390420000000e+01
4.38766440000000e+01,1.69467140000000e+01,2.90266040000000e+01
1.91220250000000e+01,1.44667290000000e+01,2.64532050000000e+01
4.09546660000000e+01,1.77453040000000e+01,2.89707320000000e+01
4.49623180000000e+01,1.92942160000000e+01,3.85063780000000e+01
3.83790740000000e+01,1.64298740000000e+01,3.01135810000000e+01
3.51622890000000e+01,2.26201630000000e+01,5.59873280000000e+01
2.73865010000000e+01,2.22876910000000e+01,6.05445560000000e+01
4.23997610000000e+01,1.94678520000000e+01,2.99653130000000e+01
4.44928700000000e+01,1.60216580000000e+01,3.29144520000000e+01
3.08367160000000e+01,2.79709130000000e+01,6.05606230000000e+01
1.68016640000000e+01,2.01306170000000e+01,1.75721660000000e+01
3.78402140000000e+01,2.60493930000000e+01,4.80919110000000e+01
3.36612430000000e+01,1.25053640000000e+01,2.73869570000000e+01
4.36190380000000e+01,1.88053590000000e+01,3.24522970000000e+01
4.17402000000000e+01,1.70393490000000e+01,3.14732800000000e+01
1.69942090000000e+01,1.60707630000000e+01,2.38227840000000e+01
2.78632340000000e+01,1.18255730000000e+01,2.88431970000000e+01
2.52052900000000e+01,2.62168250000000e+01,5.91714780000000e+01
3.54101640000000e+01,1.51536620000000e+01,3.04816990000000e+01
1.22564850000000e+01,1.72995700000000e+01,1.19082110000000e+01
2.21448000000000e+01,2.40759370000000e+01,6.04960590000000e+01
3.36170620000000e+01,2.46843950000000e+01,4.91063230000000e+01
3.17098870000000e+01,2.53817790000000e+01,5.77801900000000e+01
1.70072650000000e+01,1.87446210000000e+01,1.83357300000000e+01
2.31325000000000e+01,1.37564340000000e+01,2.98243060000000e+01
4.10084840000000e+01,2.49457230000000e+01,4.05966530000000e+01
2.40625950000000e+01,1.22155910000000e+01,2.51863040000000e+01
2.56048110000000e+01,2.52313390000000e+01,5.88991700000000e+01
1.68656650000000e+01,1.94491540000000e+01,1.66428590000000e+01
3.24891050000000e+01,1.44196830000000e+01,3.03888030000000e+01
4.24752350000000e+01,2.00094970000000e+01,3.93755720000000e+01
3.37819180000000e+01,2.43300270000000e+01,4.74036480000000e+01
2.95687430000000e+01,2.85158290000000e+01,6.03459930000000e+01
2.29948810000000e+01,1.51826730000000e+01,2.22187420000000e+01
3.58921170000000e+01,2.56734500000000e+01,4.95954320000000e+01
2.70320850000000e+01,1.01113750000000e+01,3.05268190000000e+01
1.57019000000000e+01,2.00558760000000e+01,1.53333610000000e+01
2.25789700000000e+01,1.40931400000000e+01,2.33684900000000e+01
1.20568770000000e+01,1.56547040000000e+01,1.40903730000000e+01
2.72701550000000e+01,1.24609230000000e+01,2.74741380000000e+01
3.53653830000000e+01,2.62883320000000e+01,5.12957730000000e+01
3.11909100000000e+01,1.41886530000000e+01,3.16635420000000e+01
3.64718970000000e+01,2.71934070000000e+01,4.74484480000000e+01
1.49195580000000e+01,1.84618320000000e+01,1.30968320000000e+01
4.16486170000000e+01,1.80468620000000e+01,3.50102460000000e+01
1.27654590000000e+01,1.88441810000000e+01,9.98751500000000e+00
3.45166210000000e+01,2.23837590000000e+01,4.65761070000000e+01
2.04708980000000e+01,1.64202820000000e+01,2.04277970000000e+01
4.35466800000000e+01,2.21825920000000e+01,3.89318660000000e+01
4.36092530000000e+01,1.61471650000000e+01,3.16468730000000e+01
4.57967950000000e+01,1.93244570000000e+01,3.62221530000000e+01
4.07096440000000e+01,1.63727590000000e+01,2.88937030000000e+01
2.50512920000000e+01,1.37658170000000e+01,2.73897360000000e+01
4.66578980000000e+01,1.78681740000000e+01,3.10731890000000e+01
3.22283940000000e+01,2.64256440000000e+01,5.62598650000000e+01
2.92400280000000e+01,2.68269210000000e+01,5.91191940000000e+01
3.04543800000000e+01,1.31053910000000e+01,3.01054120000000e+01
3.77509190000000e+01,1.36451130000000e+01,2.91392290000000e+01
3.57917370000000e+01,2.58647290000000e+01,5.08965070000000e+01
4.53770410000000e+01,1.86624150000000e+01,3.24912640000000e+01
1.82863180000000e+01,1.63464950000000e+01,2.27745720000000e+01
1.66878640000000e+01,1.82183930000000e+01,1.81902940000000e+01
2.72339550000000e+01,2.21418480000000e+01,6.17121890000000e+01
3.11376020000000e+01,1.35695580000000e+01,2.94275050000000e+01
3.13625390000000e+01,2.28349340000000e+01,5.17342720000000e+01
1.28204500000000e+01,1.60589100000000e+01,1.33023720000000e+01
2.31738300000000e+01,1.36710660000000e+01,2.14822770000000e+01
3.37705610000000e+01,2.49447980000000e+01,5.49832460000000e+01
3.16571640000000e+01,2.48527450000000e+01,5.63427700000000e+01
3.38146400000000e+01,1.12837780000000e+01,3.13080640000000e+01
3.54106670000000e+01,2.39258590000000e+01,4.74053650000000e+01
3.72077560000000e+01,1.62846240000000e+01,2.90664580000000e+01
2.00018600000000e+01,1.53870100000000e+01,2.14478930000000e+01
1.50558470000000e+01,1.76695440000000e+01,2.01499160000000e+01
2.60585960000000e+01,1.12443320000000e+01,2.66050000000000e+01
4.31491050000000e+01,2.02043500000000e+01,3.78168790000000e+01
3.42848430000000e+01,2.54557080000000e+01,5.92730410000000e+01
1.89422170000000e+01,1.58366770000000e+01,2.55235290000000e+01
3.30003780000000e+01,2.44603290000000e+01,5.70158080000000e+01
3.58907620000000e+01,2.53870740000000e+01,5.35811610000000e+01
3.84981040000000e+01,2.32483940000000e+01,4.20451240000000e+01
1.47875860000000e+01,2.01355290000000e+01,1.40516930000000e+01
4.21692960000000e+01,2.22585830000000e+01,4.23069610000000e+01
1.64834650000000e+01,1.98211190000000e+01,1.65908280000000e+01
4.19744420000000e+01,1.51771050000000e+01,2.90921330000000e+01
3.88468930000000e+01,1.37064590000000e+01,3.06514450000000e+01
3.77465900000000e+01,1.64730190000000e+01,2.80373150000000e+01
3.99401660000000e+01,2.17304420000000e+01,4.11854210000000e+01
2.97376500000000e+01,2.80556180000000e+01,6.12328260000000e+01
1.81103500000000e+01,1.63164900000000e+01,1.64113600000000e+01
1.55679800000000e+01,1.80698590000000e+01,1.29879940000000e+01
1.74500220000000e+01,1.57789380000000e+01,2.23697610000000e+01
2.85765360000000e+01,2.59859640000000e+01,6.10156780000000e+01
1.33050190000000e+01,1.91176240000000e+01,1.55691340000000e+01
4.16895290000000e+01,2.31132160000000e+01,3.78581580000000e+01
1.19240990000000e+01,1.70832350000000e+01,1.04677480000000e+01
3.28439370000000e+01,1.52468800000000e+01,3.02685220000000e+01
3.10431000000000e+01,2.76053620000000e+01,5.96388050000000e+01
3.63387600000000e+01,2.41592770000000e+01,4.86786080000000e+01
3.52328450000000e+01,2.26821540000000e+01,4.54154890000000e+01
2.68075310000000e+01,1.10747890000000e+01,3.07447090000000e+01
4.12105710000000e+01,2.16965030000000e+01,3.82046200000000e+01
3.03273790000000e+01,1.17566400000000e+01,3.06894890000000e+01
2.74278550000000e+01,1.34315530000000e+01,2.95580650000000e+01
1.61716080000000e+01,2.01174240000000e+01,1.62537840000000e+01
2.08683410000000e+01,1.39275580000000e+01,2.25235290000000e+01
1.41023980000000e+01,1.70893380000000e+01,1.56548550000000e+01
4.03356170000000e+01,2.24911650000000e+01,4.07106290000000e+01
2.12212750000000e+01,1.68620870000000e+01,2.16015820000000e+01
2.45491370000000e+01,1.29328960000000e+01,2.46440220000000e+01
2.16546120000000e+01,1.48755710000000e+01,2.64179460000000e+01
1.54749180000000e+01,2.03409390000000e+01,1.82122100000000e+01
2.37222630000000e+01,2.46069430000000e+01,6.18507160000000e+01
1.91747300000000e+01,1.63260190000000e+01,1.78690010000000e+01
2.27033790000000e+01,1.27600700000000e+01,2.94506590000000e+01
1.39608000000000e+01,1.71103130000000e+01,1.24478130000000e+01
3.28515240000000e+01,1.13587270000000e+01,2.86384740000000e+01
2.03147580000000e+01,1.46749360000000e+01,1.97767830000000e+01
2.67950080000000e+01,2.38075160000000e+01,6.22214010000000e+01
4.20016170000000e+01,1.97275100000000e+01,3.05396840000000e+01
1.82987820000000e+01,1.43598090000000e+01,2.12838650000000e+01
3.77692340000000e+01,1.44000940000000e+01,2.81375200000000e+01
3.44358710000000e+01,1.07616750000000e+01,2.96391330000000e+01
1.82745650000000e+01,1.36863290000000e+01,2.51193030000000e+01
3.91395870000000e+01,1.67487470000000e+01,2.91091040000000e+01
4.43535420000000e+01,2.40429500000000e+01,3.99833030000000e+01
2.44128990000000e+01,2.61959360000000e+01,6.07186130000000e+01
3.47824970000000e+01,2.60821230000000e+01,4.86471100000000e+01
4.41998290000000e+01,2.12338520000000e+01,3.75719490000000e+01
3.42097210000000e+01,2.57055820000000e+01,4.83816530000000e+01
4.01119920000000e+01,1.44460740000000e+01,2.87541770000000e+01
2.52542970000000e+01,2.38698390000000e+01,5.90826260000000e+01
1.01315570000000e+01,1.61256810000000e+01,1.22523280000000e+01
1.71078090000000e+01,1.58082270000000e+01,1.83989120000000e+01
3.70956650000000e+01,2.70263390000000e+01,4.58797870000000e+01
4.13971250000000e+01,2.45545270000000e+01,4.12468870000000e+01
2.68210830000000e+01,2.64329870000000e+01,6.16838530000000e+01
1.77338490000000e+01,1.31487010000000e+01,2.03699440000000e+01
4.40652960000000e+01,1.84385380000000e+01,3.34525570000000e+01
2.38965090000000e+01,1.17593330000000e+01,2.79682960000000e+01
4.48695410000000e+01,1.70398640000000e+01,3.10310020000000e+01
3.34189680000000e+01,1.23034110000000e+01,2.89682100000000e+01
4.27586780000000e+01,2.25072980000000e+01,4.18700830000000e+01
3.06562940000000e+01,1.19149280000000e+01,2.92908990000000e+01
3.43012240000000e+01,2.35588420000000e+01,5.00394440000000e+01
1.51859020000000e+01,1.84818040000000e+01,1.23828680000000e+01
2.44434360000000e+01,2.35816610000000e+01,5.88822020000000e+01
2.55827310000000e+01,2.37625030000000e+01,6.18349760000000e+01
2.89275930000000e+01,2.80995240000000e+01,5.87571140000000e+01
2.15266480000000e+01,1.60480560000000e+01,2.13157710000000e+01
3.20460780000000e+01,2.38376350000000e+01,5.20570760000000e+01
4.51791340000000e+01,1.69793170000000e+01,3.52033880000000e+01
1.46283340000000e+01,2.06158470000000e+01,1.59644780000000e+01
4.25127640000000e+01,1.89752200000000e+01,3.92886200000000e+01
1.91816980000000e+01,1.40958430000000e+01,2.19766310000000e+01
1.95656300000000e+01,1.69025380000000e+01,2.21959650000000e+01
1.65213280000000e+01,1.48837460000000e+01,2.35381680000000e+01
1.14721640000000e+01,1.87483020000000e+01,1.03794570000000e+01
3.20916020000000e+01,2.40478060000000e+01,5.38041310000000e+01
2.88879890000000e+01,1.04814970000000e+01,2.91510180000000e+01
2.26144070000000e+01,1.46561020000000e+01,2.44945200000000e+01
3.55014760000000e+01,2.46780340000000e+01,5.52918170000000e+01
3.86140790000000e+01,1.58575920000000e+01,2.91800920000000e+01
3.60583920000000e+01,2.50228710000000e+01,4.66484600000000e+01
3.07193530000000e+01,1.05615840000000e+01,3.04485380000000e+01
1.20993710000000e+01,1.55449740000000e+01,9.33336400000000e+00
4.29399800000000e+01,1.71731950000000e+01,3.07104700000000e+01
3.14246440000000e+01,1.30537770000000e+01,3.20332680000000e+01
1.60494170000000e+01,1.72660660000000e+01,1.96386070000000e+01
2.05608880000000e+01,1.40614730000000e+01,2.59500560000000e+01
4.06129190000000e+01,2.23216090000000e+01,3.90993390000000e+01
2.60071600000000e+01,2.33046820000000e+01,5.90997310000000e+01
2.77554910000000e+01,1.11604630000000e+01,2.86943510000000e+01
3.85614010000000e+01,2.32523140000000e+01,4.49822350000000e+01
2.67807620000000e+01,2.31164670000000e+01,6.07367060000000e+01
1.62974830000000e+01,1.88090080000000e+01,1.91984160000000e+01
3.24211080000000e+01,2.37642290000000e+01,5.04894180000000e+01
3.65591350000000e+01,2.60788290000000e+01,4.95518880000000e+01
3.64293710000000e+01,2.39913120000000e+01,5.21993290000000e+01
1.91148930000000e+01,1.45134340000000e+01,2.28309900000000e+01
1.61081580000000e+01,1.68537670000000e+01,1.57376250000000e+01
2.12288930000000e+01,1.54620840000000e+01,1.90556620000000e+01
1.62308100000000e+01,1.73003140000000e+01,1.83520410000000e+01
1.78860020000000e+01,1.70457150000000e+01,1.63106400000000e+01
4.56106340000000e+01,1.73397050000000e+01,3.45510860000000e+01
4.08140030000000e+01,2.59666420000000e+01,4.34451710000000e+01
4.20706020000000e+01,2.50755410000000e+01,4.30988120000000e+01
3.86417580000000e+01,1.38032730000000e+01,2.82875840000000e+01
3.26761130000000e+01,2.70710810000000e+01,5.84983830000000e+01
3.97910310000000e+01,2.27649650000000e+01,4.04149740000000e+01
3.33147240000000e+01,2.19975170000000e+01,5.09632950000000e+01
3.50861360000000e+01,2.59931180000000e+01,4.95273210000000e+01
3.44045260000000e+01,2.53229890000000e+01,5.05860520000000e+01
3.62831880000000e+01,2.32255900000000e+01,4.37379230000000e+01
1.98580610000000e+01,1.24462940000000e+01,2.48066620000000e+01
1.29996680000000e+01,1.73872170000000e+01,1.19776250000000e+01
3.26033400000000e+01,2.81071990000000e+01,6.04803240000000e+01
1.43996070000000e+01,1.95773350000000e+01,1.51821450000000e+01
3.95751840000000e+01,2.38870120000000e+01,4.43802030000000e+01
4.51815150000000e+01,1.59001460000000e+01,3.45522350000000e+01
